tweet_id,favorite_count,retweet_count,followers_count,friends_count,retweeted_status,url,text,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,year,month,day
850753642995093505,32646,10033,6831331,103,Original tweet,https://t.co/Li4ELyFLtp,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN",11.0,10.0,Kyle,False,False,False,False,2017,4,8
850380195714523136,13712,2818,6831331,103,Original tweet,https://t.co/qVVzFe9xaT,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,13.0,10.0,Leo,False,False,False,False,2017,4,7
850333567704068097,3586,360,6831331,103,Original tweet,S,@markhoppus MARK THAT DOG HAS SEEN AND EXPERIENCED MANY THINGS. PROBABLY LOST OTHER EAR DOING SOMETHING HEROIC. 13/10 HUG THE DOG HOPPUS,13.0,10.0,None,False,False,False,False,2017,4,7
850145622816686080,17175,4129,6831331,103,Original tweet,https://t.co/PCX25VV78l,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,11.0,10.0,Riley,False,False,False,False,2017,4,7
850019790995546112,21533,5294,6831331,103,Original tweet,https://t.co/ecb3LvExde,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,12.0,10.0,Boomer,False,False,True,False,2017,4,6
849776966551130114,32077,8222,6831331,103,Original tweet,https://t.co/JSflLuOMob,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,12.0,10.0,None,False,False,False,False,2017,4,6
849412302885593088,16723,3390,6831331,103,Original tweet,https://t.co/Uq3ChFgWA3,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,12.0,10.0,Noosh,False,False,False,False,2017,4,5
849336543269576704,12045,2045,6831331,103,Original tweet,https://t.co/C6cLzHKtpG,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",11.0,10.0,None,False,False,False,False,2017,4,4
849051919805034497,44723,9232,6831331,103,Original tweet,https://t.co/r6GjO6MbZz,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,13.0,10.0,Kevin,False,False,False,False,2017,4,4
848690551926992896,26590,4675,6831122,103,Original tweet,https://t.co/bR2UgZPzRE,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,12.0,10.0,None,False,False,False,False,2017,4,3
848324959059550208,26114,4984,6831331,103,Original tweet,https://t.co/S5ugyHf7c0,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,12.0,10.0,Odin,False,False,False,False,2017,4,2
848213670039564288,8629,811,6831331,103,Original tweet,t,Jerry just apuppologized to me. He said there was no ill-intent to the slippage. I overreacted I admit. Pupgraded to an 11/10 would pet,11.0,10.0,None,False,False,False,False,2017,4,1
848212111729840128,17262,3338,6831331,103,Original tweet,https://t.co/KUBZuymfjF,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",6.0,10.0,Jerry,False,False,False,False,2017,4,1
847962785489326080,24810,5556,6831331,103,Original tweet,https://t.co/1G620DbMlY,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,10.0,10.0,Georgie,False,False,False,False,2017,4,1
847842811428974592,5800,1465,6831331,103,Original tweet,https://t.co/YrKQoI5Dde,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",12.0,10.0,Rontu,False,False,False,False,2017,3,31
847617282490613760,7408,456,6831331,103,Original tweet,0,.@breaannanicolee PUPDATE: Cannon has a heart on his nose. Pupgraded to a 13/10,13.0,10.0,None,False,False,False,False,2017,3,31
847606175596138505,19811,3670,6831331,103,Original tweet,https://t.co/WTPBWT6Ux1,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,12.0,10.0,Cannon,False,False,False,False,2017,3,31
847251039262605312,21593,4654,6831331,103,Original tweet,https://t.co/zhbRIZQgnq,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,12.0,10.0,Furzey,False,False,False,False,2017,3,30
847157206088847362,21128,6361,6831331,103,Original tweet,https://t.co/Z4QpuSEvsc,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",11.0,10.0,Daisy,False,False,False,False,2017,3,29
847116187444137987,22664,3463,6831331,103,Original tweet,https://t.co/FoS7RUQGBI,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,11.0,10.0,None,False,False,False,False,2017,3,29
846874817362120707,21258,4273,6831331,103,Original tweet,https://t.co/uaeFb7LCT9,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",13.0,10.0,Tuck,False,False,False,False,2017,3,29
846514051647705089,47326,12630,6831331,103,Original tweet,https://t.co/SIh5iOUSQh,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,13.0,10.0,Barney,True,False,False,False,2017,3,28
846505985330044928,14985,3370,6831331,103,Original tweet,https://t.co/GJ8rozumsy,THIS WAS NOT HIS FAULT HE HAD NO IDEA. 11/10 STILL A VERY GOOD DOG https://t.co/GJ8rozumsy,11.0,10.0,None,False,False,False,False,2017,3,27
846153765933735936,33635,9864,6831331,103,Original tweet,https://t.co/a0CkS5ExFR,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,13.0,10.0,Vixen,False,False,False,False,2017,3,27
846139713627017216,32653,10697,6831331,103,Original tweet,https://t.co/4ctgpGcqAd,SHE DID AN ICY ZOOM AND KNEW WHEN TO PUT ON THE BRAKES 13/10 CANCEL THE GAME THIS IS ALL WE NEED https://t.co/4ctgpGcqAd,13.0,10.0,None,False,False,False,False,2017,3,26
846042936437604353,16936,3137,6831331,103,Original tweet,https://t.co/0hLkztpiOW,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,12.0,10.0,Jarvis,False,False,False,False,2017,3,26
845812042753855489,31061,9531,6831331,103,Original tweet,https://t.co/TLNexlqzXP,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,13.0,10.0,None,False,False,False,False,2017,3,26
845677943972139009,26613,5208,6831331,103,Original tweet,https://t.co/R6xQ5n19T3,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",12.0,10.0,None,False,False,False,False,2017,3,25
845397057150107648,8085,1989,6831331,103,Original tweet,https://t.co/V0oYQJp4Ei,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",13.0,10.0,Mimosa,True,False,False,False,2017,3,24
845306882940190720,24742,5870,6831331,103,Original tweet,https://t.co/7mPCF4ZwEk,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,12.0,10.0,Pickles,False,False,True,False,2017,3,24
844979544864018432,14465,2824,6831331,103,Original tweet,https://t.co/a5OaJeRl9B,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",13.0,10.0,None,False,False,False,False,2017,3,23
844973813909606400,16055,3509,6831331,103,Original tweet,https://t.co/7TWoMa3h5W,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",12.0,10.0,Brady,False,False,False,False,2017,3,23
844704788403113984,41141,11295,6831331,103,Original tweet,https://t.co/wwKLUUt6dk,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,13.0,10.0,Luna,False,False,False,False,2017,3,23
844580511645339650,17487,3424,6831331,103,Original tweet,https://t.co/FatDY8E0GO,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,11.0,10.0,Charlie,False,False,False,False,2017,3,22
844223788422217728,14464,2393,6831331,103,Original tweet,https://t.co/VI27R8R4nA,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,12.0,10.0,Margo,False,False,False,False,2017,3,21
843981021012017153,16031,3189,6831331,103,Original tweet,https://t.co/Gu5wHx3CBd,HE WAS DOING A SNOOZE NO SHAME IN A SNOOZE 13/10 https://t.co/Gu5wHx3CBd,13.0,10.0,None,False,False,False,False,2017,3,21
843856843873095681,22732,5052,6831331,103,Original tweet,https://t.co/G0LD9dZhwh,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,12.0,10.0,Sadie,False,False,False,False,2017,3,20
843604394117681152,17938,2989,6831331,103,Original tweet,https://t.co/wHUElL84RC,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,11.0,10.0,Hank,False,False,False,False,2017,3,19
843235543001513987,22851,6620,6831331,103,Original tweet,https://t.co/E1nJycIG61,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,13.0,10.0,Tycho,False,False,False,False,2017,3,18
842846295480000512,16159,3915,6831331,103,Original tweet,https://t.co/nFpNgCWWYs,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,13.0,10.0,Charlie,False,False,False,False,2017,3,17
842765311967449089,7175,1399,6831331,103,Original tweet,https://t.co/WSYSvm2ULO,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",12.0,10.0,Indie,False,False,False,False,2017,3,17
842535590457499648,19239,3825,6831331,103,Original tweet,https://t.co/Tf0rh9ZgZe,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,13.0,10.0,Winnie,False,False,False,False,2017,3,17
842163532590374912,26067,6346,6831331,103,Original tweet,https://t.co/so1vpVVZX6,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,12.0,10.0,George,False,False,False,False,2017,3,16
842115215311396866,14917,3307,6831331,103,Original tweet,https://t.co/iDK4OyQJoy,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,12.0,10.0,Bentley,False,False,False,False,2017,3,15
841680585030541313,27292,8489,6831331,103,Original tweet,https://t.co/bZpfsvJxI2,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",12.0,10.0,Penny,False,False,False,False,2017,3,14
841439858740625411,13462,4028,6831331,103,Original tweet,https://t.co/lFivFHjdCU,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,14.0,10.0,None,False,False,False,False,2017,3,14
841320156043304961,21030,5943,6831331,103,Original tweet,https://t.co/cEORXhwZ5K,"We don't rate penguins, but if we did, this one would get 12/10 https://t.co/cEORXhwZ5K",12.0,10.0,None,False,False,False,False,2017,3,13
841314665196081154,16930,5156,6831331,103,Original tweet,https://t.co/ARXIaLUxgN,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,13.0,10.0,Max,False,False,False,False,2017,3,13
841077006473256960,24431,5814,6831331,103,Original tweet,https://t.co/XKJrmO4fAQ,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,12.0,10.0,Dawn,False,False,False,False,2017,3,13
840698636975636481,194,3,6831331,103,Original tweet,n,@0_kelvin_0 &gt;10/10 is reserved for puppos sorry Kevin,10.0,10.0,None,False,False,False,False,2017,3,11
840696689258311684,13121,1085,6831331,103,Original tweet,https://t.co/2gclc1MNr7,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,10.0,10.0,None,False,False,False,False,2017,3,11
840632337062862849,9579,1925,6831331,103,Original tweet,https://t.co/K0BVR0NyHn,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",12.0,10.0,Maddie,False,False,False,False,2017,3,11
840370681858686976,17563,5010,6831331,103,Original tweet,https://t.co/76iL7JUQdG,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,13.0,10.0,None,False,False,False,False,2017,3,11
840268004936019968,20558,6292,6831331,103,Original tweet,https://t.co/JQT6a68X0D,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,12.0,10.0,Monty,False,False,False,False,2017,3,10
839990271299457024,14340,2526,6831331,103,Original tweet,https://t.co/r7W1NbkOtr,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,13.0,10.0,Sojourner,False,False,False,False,2017,3,10
839549326359670784,29399,8544,6831331,103,Original tweet,https://t.co/ESW7mcQeZV,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",12.0,10.0,Winston,False,False,False,False,2017,3,8
839239871831150596,29060,7203,6831331,103,Original tweet,https://t.co/JEXB9RwBmm,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,13.0,10.0,Odie,False,False,False,False,2017,3,7
838952994649550848,20961,4382,6831331,103,Original tweet,https://t.co/ngAxYLVYHP,SHE MISPLACED HER HOOMAN 13/10 MISTAKES HAPPEN https://t.co/ngAxYLVYHP,13.0,10.0,None,False,False,False,False,2017,3,7
838921590096166913,11936,2284,6831331,103,Original tweet,https://t.co/oXVu9pNZZv,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,13.0,10.0,Arlo,False,False,False,False,2017,3,7
838561493054533637,11659,1463,6831331,103,Original tweet,https://t.co/0tiRQreDkk,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,13.0,10.0,Walter,False,False,False,False,2017,3,6
838476387338051585,24189,5311,6831331,103,Original tweet,https://t.co/51FXNuouHI,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,13.0,10.0,Stanley,False,False,False,False,2017,3,5
838150277551247360,1790,358,6831331,103,Original tweet,0,@markhoppus 182/10,182.0,10.0,None,False,False,False,False,2017,3,4
838085839343206401,149,0,6831331,103,Original tweet,0,@bragg6of8 @Andy_Pace_ we are still looking for the first 15/10,15.0,10.0,None,False,False,False,False,2017,3,4
838083903487373313,18848,3466,6831331,103,Original tweet,https://t.co/meUc8jufAO,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,13.0,10.0,Daisy,False,False,False,False,2017,3,4
837820167694528512,36564,8680,6831331,103,Original tweet,https://t.co/ORiK6jlgdH,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",12.0,10.0,None,False,False,True,False,2017,3,4
837482249356513284,4114,488,6831331,103,Original tweet,https://t.co/W68fzRDWlX,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,13.0,10.0,Waffles,False,False,False,False,2017,3,3
837471256429613056,13704,2549,6831330,103,Original tweet,https://t.co/8hIndhskzN,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,12.0,10.0,Vincent,False,False,False,False,2017,3,3
837366284874571778,22616,5835,6831330,103,Original tweet,https://t.co/uNmxbL2lns,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,13.0,10.0,Lucy,False,False,False,False,2017,3,2
837110210464448512,17129,2644,6831330,103,Original tweet,https://t.co/7pUjwe8X6B,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,13.0,10.0,Clark,False,False,True,False,2017,3,2
836989968035819520,13619,2535,6831331,103,Original tweet,https://t.co/3zM0xKWTwV,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,12.0,10.0,Mookie,False,False,False,False,2017,3,1
836753516572119041,20597,5088,6831331,103,Original tweet,https://t.co/zOUjCf39ZY,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,12.0,10.0,Meera,True,False,False,False,2017,3,1
836677758902222849,13498,2450,6831331,103,Original tweet,https://t.co/RG3VPvE3qI,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,11.0,10.0,Oliver,False,False,False,False,2017,2,28
836380477523124226,15749,3241,6831331,103,Original tweet,https://t.co/WiqIifrlvl,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",12.0,10.0,Ava,False,False,True,False,2017,2,28
836260088725786625,22742,4731,6831331,103,Original tweet,https://t.co/HvDoCBWx7F,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,13.0,10.0,Lucy,False,False,False,False,2017,2,27
836001077879255040,20476,4754,6831331,103,Original tweet,https://t.co/1HkizgFqcy,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,13.0,10.0,None,False,False,False,False,2017,2,26
835574547218894849,19079,4004,6831331,103,Original tweet,https://t.co/cVQEnUQd8q,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,11.0,10.0,Eli,False,False,False,False,2017,2,25
835297930240217089,17549,3301,6831331,103,Original tweet,https://t.co/F2HeDUa4nd,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,12.0,10.0,Ash,False,False,False,False,2017,2,25
835264098648616962,8322,1878,6831331,103,Original tweet,https://t.co/jzpoQR1MY0,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",12.0,10.0,Lola,False,False,False,False,2017,2,24
835246439529840640,2234,81,6831331,103,Original tweet,o,"@jonnysun @Lin_Manuel ok jomny I know you're excited but 960/00 isn't a valid rating, 13/10 is tho",960.0,0.0,None,False,False,False,False,2017,2,24
835172783151792128,27996,6349,6831331,103,Original tweet,https://t.co/faYkZD4RKp,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,12.0,10.0,None,False,False,False,False,2017,2,24
835152434251116546,24079,3349,6831331,103,Original tweet,https://t.co/YbEJPkg4Ag,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,0.0,10.0,None,False,False,False,False,2017,2,24
834931633769889797,11614,1823,6831331,103,Original tweet,https://t.co/IUY7Kq26wm,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,12.0,10.0,Tucker,False,False,False,False,2017,2,24
834786237630337024,22621,6031,6831331,103,Original tweet,https://t.co/7qhRRXg79X,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,13.0,10.0,Tobi,False,False,False,False,2017,2,23
834574053763584002,14706,2801,6831332,103,Original tweet,https://t.co/UtEVnQ1ZPg,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,13.0,10.0,None,True,False,False,False,2017,2,23
834458053273591808,10300,1852,6831332,103,Original tweet,https://t.co/1lT32uIJi6,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",12.0,10.0,Chester,False,False,False,False,2017,2,22
834209720923721728,22113,5300,6831332,103,Original tweet,https://t.co/FaeinVjzTZ,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,12.0,10.0,Wilson,False,False,False,False,2017,2,22
834167344700198914,16890,4017,6831332,103,Original tweet,https://t.co/Lylt4DHCx5,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,11.0,10.0,Sunshine,False,False,False,False,2017,2,21
834089966724603904,10778,2353,6831332,103,Original tweet,https://t.co/ffIH2WxwF0,DOGGO ON THE LOOSE I REPEAT DOGGO ON THE LOOSE 10/10 https://t.co/ffIH2WxwF0,10.0,10.0,None,True,False,False,False,2017,2,21
834086379323871233,14001,2449,6831332,103,Original tweet,https://t.co/5KmXPIGgAG,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,12.0,10.0,Lipton,False,False,False,False,2017,2,21
833863086058651648,14380,2661,6831332,103,Original tweet,https://t.co/HDloTYilWZ,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12.0,10.0,Bentley,False,False,False,False,2017,2,21
833826103416520705,16454,3805,6831332,103,Original tweet,https://t.co/qXD4qK1Vok,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13.0,10.0,Charlie,False,False,False,False,2017,2,20
833722901757046785,22181,3546,6831332,103,Original tweet,https://t.co/c7KSbGR413,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13.0,10.0,Bronte,False,False,False,False,2017,2,20
833479644947025920,15959,2287,6831332,103,Original tweet,https://t.co/YGeSpyN8Gu,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13.0,10.0,Poppy,False,False,False,False,2017,2,20
833124694597443584,21697,5364,6831123,103,Original tweet,https://t.co/qZPvwdZ3YH,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12.0,10.0,Gidget,False,False,True,False,2017,2,19
832998151111966721,14292,2454,6831332,103,Original tweet,https://t.co/vhXGKjOSMz,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13.0,10.0,Rhino,True,False,False,False,2017,2,18
832757312314028032,18058,4013,6831332,103,Original tweet,https://t.co/FHSgdKvLFe,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,13.0,10.0,Willow,False,False,False,False,2017,2,18
832682457690300417,12762,3265,6831332,103,Original tweet,https://t.co/8YlD5lxPbQ,Prosperous good boy 13/10 socioeconomic af https://t.co/8YlD5lxPbQ,13.0,10.0,None,False,False,False,False,2017,2,17
832645525019123713,3142,575,6831332,103,Original tweet,https://t.co/dp5h9bCwU7,"There's going to be a dog terminal at JFK Airport. This is not a drill. 10/10  
https://t.co/dp5h9bCwU7",10.0,10.0,not,False,False,False,False,2017,2,17
832636094638288896,17046,3106,6831332,103,Original tweet,https://t.co/Y4DZx2UWsr,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12.0,10.0,Orion,False,False,False,False,2017,2,17
832397543355072512,12852,2473,6831332,103,Original tweet,https://t.co/EUvi1niszc,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12.0,10.0,Eevee,False,False,False,False,2017,2,17
832369877331693569,18433,3534,6831332,103,Original tweet,https://t.co/Dhdx5HnQ4d,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11.0,10.0,Charlie,False,False,False,False,2017,2,16
832273440279240704,12141,2590,6831332,103,Original tweet,https://t.co/Ag5f6nl8Tg,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14.0,10.0,Smiley,True,False,False,False,2017,2,16
832088576586297345,72,2,6831332,103,Original tweet,5,@docmisterio account started on 11/15/15,11.0,15.0,None,False,False,False,False,2017,2,16
832032802820481025,19211,5174,6831332,103,Original tweet,https://t.co/6vBLBkAq1G,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12.0,10.0,Miguel,True,False,False,False,2017,2,16
831939777352105988,25821,6822,6831332,103,Original tweet,https://t.co/Q8LolvMddM,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12.0,10.0,Emanuel,True,False,False,False,2017,2,15
831926988323639298,366,36,6831332,103,Original tweet,0,@UNC can confirm 12/10,12.0,10.0,None,False,False,False,False,2017,2,15
831911600680497154,29755,7248,6831332,103,Original tweet,https://t.co/qHzbzFI7ui,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,14.0,10.0,Kuyu,False,False,False,False,2017,2,15
